,prolific_id_NONE,prolific_id_robot,prolific_id_human,question_NONE,question_robot,question_human,score_NONE,score_robot,score_human,average_over_questions_NONE,average_over_questions_robot,average_over_questions_human
35,5b745aefcaefde0001f08744,5d4d038ec270cd001931da3e,5d7f8ffae664ab001967d9d3,q17,q17,q17,6.0,6.0,4.0,4.6,5.6,5.4
36,5d31b301d509220001684de5,5c5297ba1841c80001393988,5d3873197860c8001a106e02,q17,q17,q17,3.0,5.0,6.0,3.0,5.0,6.0
37,5769c881c8a90000010d9896,5d242f0f7e87460001593ce1,5da03c3607c83700140a3d8f,q17,q17,q17,5.0,2.0,3.0,5.2,2.0,3.2
38,5d2eb5cf13d28c001ab7be8a,5ca62555e8f5b200163ec16d,5c5d821f82757f0001347ea4,q17,q17,q17,1.0,0.0,5.0,1.4,0.0,4.4
39,5d8b998f5767850018a99aec,5932e2c8b97ad00001745487,59f8868e05d1d60001f1464d,q17,q17,q17,5.0,5.0,5.0,4.2,4.8,5.0
40,5d4c07075736bc0018d3d811,5bef1fe8165b120001bb671e,5b0eedb316768100010f9023,q17,q17,q17,6.0,6.0,3.0,6.0,5.2,3.8
41,5c52016a3146f80001d47b26,5c7c7e42f48c6d0016f6ff9d,5cfd098ecfcee60001c251d6,q17,q17,q17,2.0,3.0,5.0,2.0,4.0,5.2
42,5c95017e6357fb0012ef46c4,5c32116524d16c00015b106c,5c13ea66afe26c00014d8f05,q17,q17,q17,0.0,6.0,1.0,0.0,6.0,1.8
43,5d7a015cb8c68b0001449a1f,5cc319416dd042000148019e,5b5737d3afbff4000112d2f8,q17,q17,q17,6.0,4.0,6.0,6.0,4.8,6.0
44,5d064feb2f150e001aa0287f,5d3899e31c8fb9001ca6183c,5c6eb542045a21000126ab53,q17,q17,q17,4.0,5.0,4.0,4.6,4.6,4.0
45,5dbc680db65c99211327661b,5c49b156f5e26d0001479b44,5d04c56a0b54cc0001dad608,q17,q17,q17,4.0,4.0,3.0,3.2,4.0,3.6
46,5baa56ebb3b5400001ce6dee,5d4254db5b2c430001418a3c,5c676d436f250200012a04e8,q17,q17,q17,5.0,1.0,5.0,3.8,1.2,4.2
47,59dc458f77860e000151240e,5b7c89c4db11320001c43c05,599be413e6e73e00018726a3,q17,q18,q17,6.0,3.0,3.0,6.0,,3.4
48,5ce19948d4b2a30018dd69a7,5c5d09991bca630001ea7cb5,5c955419bd4bd9001995fa47,q17,q18,q18,5.0,6.0,3.0,5.0,,
49,5cd168e9f651de0015a062d2,5d7d75f4ea2fe40001dff5a4,5d920df12b679a00182bbc73,q18,q18,q18,5.0,5.0,1.0,,,
50,5ce16d99dd4e16001971d693,5c56550e54f9d30001db7f50,5d9d17b575f2320016c55550,q18,q18,q18,5.0,4.0,1.0,,,
51,5c486433929dc500011c908a,598c282ccceb0f0001b39660,5cf91e3f1756e60017a30568,q18,q18,q18,6.0,0.0,0.0,,,
52,59ba957d3a9ab60001118fc2,57f697c6733f560001b5898b,5d9a125f1714540016a40a27,q18,q18,q18,4.0,2.0,3.0,,,
53,5d6bbd83a9d20a0001de4c75,5d4551340196ac0001b914a5,5d8f73849f7774001b90b23e,q18,q18,q18,5.0,3.0,0.0,,,
54,5dae25fc2e361800135fbd02,5b213220809d160001a2c36d,591a1f4800a5650001276188,q18,q18,q18,3.0,3.0,4.0,,,
55,5cdfb5e4b5dcb500011d0d07,5d07da55ac77d8001580abb4,5c4a45dda8c31a000141a752,q18,q18,q18,1.0,4.0,2.0,,,
56,5d3067ad3c028b001782ab68,5d20e2135278fa00014814c0,5c314de6d5fc960001d2cb93,q18,q18,q18,5.0,1.0,6.0,,,
57,5b212164cfbf200001cfb3ad,5d851419d126db0001cf0396,5b58be8a51ac08000194fcd4,q18,q18,q18,2.0,1.0,3.0,,,
58,5c4d7aa4d3a5e30001834302,5c741cdd2af891001707e1e8,5c9aa9ba39138e00169a4eb6,q18,q18,q18,3.0,5.0,4.0,,,
59,5bafd12a70f8df0001be84a7,5d9c8a8033801b00145a6803,5c0e94f62932300001e2e0d3,q18,q18,q18,6.0,6.0,2.0,,,
60,5d820531b677580001847761,5be2e7e491deed00015adcb0,5aad8499e1546900019aef29,q18,q18,q18,6.0,1.0,5.0,,,
61,5d84e6c5e1adea00016d2a45,597b0c6ed573480001404b95,5d6048d1a57d77001e8950e1,q18,q18,q18,2.0,1.0,4.0,,,
62,5c0333c84e1b7b00016a83fd,5a59377facc75b00017a4337,5db06d09b3844500159a0619,q18,q18,q18,0.0,3.0,2.0,,,
63,5c59b060c16a6a0001c09337,5dbf1f696849043c9ad53b7f,596e6e5cd7919800014b49b8,q18,q18,q18,6.0,1.0,0.0,,,
64,5d0a5e869b4ee500013d5575,5d20d449ebebd10001cb2740,5b5f25f8477efe0001b05c4d,q18,q18,q18,4.0,5.0,3.0,,,
65,5cbcd05c56524100013b19c0,5b745e5224dc7900017e0d3e,5dcab789be3c0f79130c7319,q18,q18,q18,0.0,4.0,6.0,,,
66,5d8896bd68b5810019745311,5d540a99a620c10016640923,5cb08b95600ba8001213,q18,q18,q18,4.0,6.0,5.0,,,
67,5c976a80bfb5690001eeeb84,5d7b411b16c9af0001b42540,5d6e3252dfe6d10001dbe508,q18,q18,q18,6.0,5.0,4.0,,,
68,5d8125f63d05eb0001731115,5728fa200802f2000f3ef195,5cf9a6420a472100181f587b,q18,q18,q18,6.0,6.0,4.0,,,
69,5d42d3cd0ff61e0019ff2061,5d83908c167afc00192098da,5c6ae4c31b9d0e000190bacc,q18,q18,q18,0.0,5.0,6.0,,,
70,592f1045bb4ce30001bd4fba,5d697ea28572fc000126b779,5d9f841f22ef1f0014f46a8e,q18,q18,q18,5.0,5.0,0.0,,,
71,5d7df958cb6cf00001399929,5b94df0a1aea7c00010a9668,5a81a392190420000155d6df,q18,q18,q18,4.0,0.0,5.0,,,
72,5d893d3fc993870001ccd14e,5d4043f25458cb0001d164a0,5c1ac1c637dd01000114e36a,q18,q18,q18,5.0,5.0,2.0,,,
73,5db29ce254945b003c8ef699,5d02c8fb0b54cc0019dad435,5d97091b1787f60011e03cdf,q18,q18,q18,6.0,6.0,1.0,,,
74,5c84014bd34170000141b8d6,5d19cf08a61758001a10f45d,5d5f97f4eea49d0019483080,q18,q18,q18,4.0,1.0,0.0,,,
75,5ace82e135eccf0001a11c96,5b86e638911057000112a4c0,5d6c16f881a8ae00014d49d2,q18,q18,q18,3.0,2.0,4.0,,,
76,5d1cbebd56f8cf0015425d2a,5aa8890a35237b0001131ea3,5d7d78aeb7d4db001acb0da0,q18,q18,q18,4.0,5.0,4.0,,,
77,5b222aff59f9620001c109cb,5bf70f0918430e000185be88,5c51dd37c91d1100017760b8,q18,q18,q18,3.0,4.0,6.0,,,
78,5c65f80affc8240001bf6b8a,5c862845c2ceec001719a6bd,5c82f678a4c44a001484dc00,q18,q18,q18,3.0,1.0,4.0,,,
79,5be385ba24f70e00018b0024,5c5c54c900b69200011bb9b2,5c897696146e370001e063c9,q18,q18,q18,4.0,4.0,1.0,,,
80,5da71ab67547d30017c1970d,578901354a84da00014c41cf,5c4e7b34620ba700010c5dc6,q18,q18,q18,3.0,4.0,4.0,,,
81,5901cf755b40770001f29ca6,5c4196dae14431000107574d,5bdf91dbb32fa800012ea282,q18,q18,q18,3.0,2.0,5.0,,,
82,5c6244086937550001232ae6,5d4d038ec270cd001931da3e,5cb8a8ac317b170001412c87,q18,q18,q18,5.0,5.0,5.0,,,
83,5a23f9a9d6fdbc00011c9572,5c5297ba1841c80001393988,5d7f8ffae664ab001967d9d3,q18,q18,q18,5.0,4.0,6.0,,,
84,5b745aefcaefde0001f08744,5d242f0f7e87460001593ce1,5d3873197860c8001a106e02,q18,q18,q18,3.0,2.0,6.0,,,
85,5d31b301d509220001684de5,5ca62555e8f5b200163ec16d,5da03c3607c83700140a3d8f,q18,q18,q18,3.0,0.0,3.0,,,
86,5769c881c8a90000010d9896,5932e2c8b97ad00001745487,5c5d821f82757f0001347ea4,q18,q18,q18,5.0,5.0,4.0,,,
87,5d2eb5cf13d28c001ab7be8a,5bef1fe8165b120001bb671e,59f8868e05d1d60001f1464d,q18,q18,q18,1.0,5.0,5.0,,,
88,5d8b998f5767850018a99aec,5c7c7e42f48c6d0016f6ff9d,5b0eedb316768100010f9023,q18,q18,q18,3.0,4.0,4.0,,,
89,5d4c07075736bc0018d3d811,5c32116524d16c00015b106c,5cfd098ecfcee60001c251d6,q18,q18,q18,6.0,6.0,5.0,,,
90,5c52016a3146f80001d47b26,5cc319416dd042000148019e,5c13ea66afe26c00014d8f05,q18,q18,q18,2.0,5.0,2.0,,,
91,5c95017e6357fb0012ef46c4,5d3899e31c8fb9001ca6183c,5b5737d3afbff4000112d2f8,q18,q18,q18,0.0,5.0,6.0,,,
92,5d7a015cb8c68b0001449a1f,5c49b156f5e26d0001479b44,5c6eb542045a21000126ab53,q18,q18,q18,6.0,4.0,3.0,,,
93,5d064feb2f150e001aa0287f,5d4254db5b2c430001418a3c,5d04c56a0b54cc0001dad608,q18,q18,q18,5.0,1.0,4.0,,,
94,5dbc680db65c99211327661b,5b7c89c4db11320001c43c05,5c676d436f250200012a04e8,q18,q19,q18,4.0,4.0,4.0,,,
95,5baa56ebb3b5400001ce6dee,5c5d09991bca630001ea7cb5,599be413e6e73e00018726a3,q18,q19,q18,2.0,6.0,4.0,,,
96,59dc458f77860e000151240e,5d7d75f4ea2fe40001dff5a4,5c955419bd4bd9001995fa47,q18,q19,q19,6.0,6.0,3.0,,,
97,5ce19948d4b2a30018dd69a7,5c56550e54f9d30001db7f50,5d920df12b679a00182bbc73,q18,q19,q19,5.0,5.0,2.0,,,
98,5cd168e9f651de0015a062d2,598c282ccceb0f0001b39660,5d9d17b575f2320016c55550,q19,q19,q19,5.0,0.0,1.0,,,
99,5ce16d99dd4e16001971d693,57f697c6733f560001b5898b,5cf91e3f1756e60017a30568,q19,q19,q19,6.0,6.0,1.0,,,
100,5c486433929dc500011c908a,5d4551340196ac0001b914a5,5d9a125f1714540016a40a27,q19,q19,q19,5.0,3.0,3.0,,,
101,59ba957d3a9ab60001118fc2,5b213220809d160001a2c36d,5d8f73849f7774001b90b23e,q19,q19,q19,4.0,3.0,0.0,,,
102,5d6bbd83a9d20a0001de4c75,5d07da55ac77d8001580abb4,591a1f4800a5650001276188,q19,q19,q19,5.0,4.0,4.0,,,
103,5dae25fc2e361800135fbd02,5d20e2135278fa00014814c0,5c4a45dda8c31a000141a752,q19,q19,q19,4.0,1.0,1.0,,,
104,5cdfb5e4b5dcb500011d0d07,5d851419d126db0001cf0396,5c314de6d5fc960001d2cb93,q19,q19,q19,2.0,4.0,6.0,,,
105,5d3067ad3c028b001782ab68,5c741cdd2af891001707e1e8,5b58be8a51ac08000194fcd4,q19,q19,q19,5.0,5.0,4.0,,,
106,5b212164cfbf200001cfb3ad,5d9c8a8033801b00145a6803,5c9aa9ba39138e00169a4eb6,q19,q19,q19,3.0,6.0,4.0,,,
107,5c4d7aa4d3a5e30001834302,5be2e7e491deed00015adcb0,5c0e94f62932300001e2e0d3,q19,q19,q19,3.0,4.0,3.0,,,
108,5bafd12a70f8df0001be84a7,597b0c6ed573480001404b95,5aad8499e1546900019aef29,q19,q19,q19,6.0,1.0,6.0,,,
109,5d820531b677580001847761,5a59377facc75b00017a4337,5d6048d1a57d77001e8950e1,q19,q19,q19,6.0,3.0,4.0,,,
110,5d84e6c5e1adea00016d2a45,5dbf1f696849043c9ad53b7f,5db06d09b3844500159a0619,q19,q19,q19,3.0,1.0,2.0,,,
111,5c0333c84e1b7b00016a83fd,5d20d449ebebd10001cb2740,596e6e5cd7919800014b49b8,q19,q19,q19,0.0,5.0,0.0,,,
112,5c59b060c16a6a0001c09337,5b745e5224dc7900017e0d3e,5b5f25f8477efe0001b05c4d,q19,q19,q19,6.0,4.0,4.0,,,
113,5d0a5e869b4ee500013d5575,5d540a99a620c10016640923,5dcab789be3c0f79130c7319,q19,q19,q19,4.0,6.0,6.0,,,
114,5cbcd05c56524100013b19c0,5d7b411b16c9af0001b42540,5cb08b95600ba8001213,q19,q19,q19,0.0,5.0,4.0,,,
115,5d8896bd68b5810019745311,5728fa200802f2000f3ef195,5d6e3252dfe6d10001dbe508,q19,q19,q19,4.0,6.0,3.0,,,
116,5c976a80bfb5690001eeeb84,5d83908c167afc00192098da,5cf9a6420a472100181f587b,q19,q19,q19,6.0,5.0,6.0,,,
117,5d8125f63d05eb0001731115,5d697ea28572fc000126b779,5c6ae4c31b9d0e000190bacc,q19,q19,q19,6.0,5.0,6.0,,,
118,5d42d3cd0ff61e0019ff2061,5b94df0a1aea7c00010a9668,5d9f841f22ef1f0014f46a8e,q19,q19,q19,0.0,0.0,0.0,,,
119,592f1045bb4ce30001bd4fba,5d4043f25458cb0001d164a0,5a81a392190420000155d6df,q19,q19,q19,4.0,5.0,5.0,,,
120,5d7df958cb6cf00001399929,5d02c8fb0b54cc0019dad435,5c1ac1c637dd01000114e36a,q19,q19,q19,4.0,6.0,4.0,,,
121,5d893d3fc993870001ccd14e,5d19cf08a61758001a10f45d,5d97091b1787f60011e03cdf,q19,q19,q19,6.0,1.0,2.0,,,
122,5db29ce254945b003c8ef699,5b86e638911057000112a4c0,5d5f97f4eea49d0019483080,q19,q19,q19,6.0,3.0,0.0,,,
123,5c84014bd34170000141b8d6,5aa8890a35237b0001131ea3,5d6c16f881a8ae00014d49d2,q19,q19,q19,4.0,4.0,3.0,,,
124,5ace82e135eccf0001a11c96,5bf70f0918430e000185be88,5d7d78aeb7d4db001acb0da0,q19,q19,q19,3.0,4.0,4.0,,,
125,5d1cbebd56f8cf0015425d2a,5c862845c2ceec001719a6bd,5c51dd37c91d1100017760b8,q19,q19,q19,4.0,3.0,6.0,,,
126,5b222aff59f9620001c109cb,5c5c54c900b69200011bb9b2,5c82f678a4c44a001484dc00,q19,q19,q19,4.0,4.0,5.0,,,
127,5c65f80affc8240001bf6b8a,578901354a84da00014c41cf,5c897696146e370001e063c9,q19,q19,q19,2.0,5.0,1.0,,,
128,5be385ba24f70e00018b0024,5c4196dae14431000107574d,5c4e7b34620ba700010c5dc6,q19,q19,q19,4.0,2.0,4.0,,,
129,5da71ab67547d30017c1970d,5d4d038ec270cd001931da3e,5bdf91dbb32fa800012ea282,q19,q19,q19,3.0,6.0,5.0,,,
130,5901cf755b40770001f29ca6,5c5297ba1841c80001393988,5cb8a8ac317b170001412c87,q19,q19,q19,4.0,5.0,5.0,,,
131,5c6244086937550001232ae6,5d242f0f7e87460001593ce1,5d7f8ffae664ab001967d9d3,q19,q19,q19,5.0,2.0,6.0,,,
132,5a23f9a9d6fdbc00011c9572,5ca62555e8f5b200163ec16d,5d3873197860c8001a106e02,q19,q19,q19,5.0,0.0,6.0,,,
133,5b745aefcaefde0001f08744,5932e2c8b97ad00001745487,5da03c3607c83700140a3d8f,q19,q19,q19,5.0,5.0,4.0,,,
134,5d31b301d509220001684de5,5bef1fe8165b120001bb671e,5c5d821f82757f0001347ea4,q19,q19,q19,3.0,5.0,5.0,,,
135,5769c881c8a90000010d9896,5c7c7e42f48c6d0016f6ff9d,59f8868e05d1d60001f1464d,q19,q19,q19,6.0,5.0,5.0,,,
136,5d2eb5cf13d28c001ab7be8a,5c32116524d16c00015b106c,5b0eedb316768100010f9023,q19,q19,q19,3.0,6.0,4.0,,,
137,5d8b998f5767850018a99aec,5cc319416dd042000148019e,5cfd098ecfcee60001c251d6,q19,q19,q19,5.0,5.0,6.0,,,
138,5d4c07075736bc0018d3d811,5d3899e31c8fb9001ca6183c,5c13ea66afe26c00014d8f05,q19,q19,q19,6.0,5.0,2.0,,,
139,5c52016a3146f80001d47b26,5c49b156f5e26d0001479b44,5b5737d3afbff4000112d2f8,q19,q19,q19,2.0,4.0,6.0,,,
140,5c95017e6357fb0012ef46c4,5d4254db5b2c430001418a3c,5c6eb542045a21000126ab53,q19,q19,q19,0.0,2.0,4.0,,,
141,5d7a015cb8c68b0001449a1f,5b7c89c4db11320001c43c05,5d04c56a0b54cc0001dad608,q19,q20,q19,6.0,3.0,4.0,,,
142,5d064feb2f150e001aa0287f,5c5d09991bca630001ea7cb5,5c676d436f250200012a04e8,q19,q20,q19,5.0,6.0,4.0,,,
143,5dbc680db65c99211327661b,5d7d75f4ea2fe40001dff5a4,599be413e6e73e00018726a3,q19,q20,q19,3.0,5.0,4.0,,,
144,5baa56ebb3b5400001ce6dee,5c56550e54f9d30001db7f50,5c955419bd4bd9001995fa47,q19,q20,q20,4.0,3.0,2.0,,,
145,59dc458f77860e000151240e,598c282ccceb0f0001b39660,5d920df12b679a00182bbc73,q19,q20,q20,6.0,0.0,0.0,,,
146,5ce19948d4b2a30018dd69a7,57f697c6733f560001b5898b,5d9d17b575f2320016c55550,q19,q20,q20,5.0,2.0,1.0,,,
147,5cd168e9f651de0015a062d2,5d4551340196ac0001b914a5,5cf91e3f1756e60017a30568,q20,q20,q20,5.0,3.0,0.0,,,
148,5ce16d99dd4e16001971d693,5b213220809d160001a2c36d,5d9a125f1714540016a40a27,q20,q20,q20,2.0,3.0,3.0,,,
149,5c486433929dc500011c908a,5d07da55ac77d8001580abb4,5d8f73849f7774001b90b23e,q20,q20,q20,5.0,1.0,0.0,,,
150,59ba957d3a9ab60001118fc2,5d20e2135278fa00014814c0,591a1f4800a5650001276188,q20,q20,q20,4.0,1.0,4.0,,,
151,5d6bbd83a9d20a0001de4c75,5d851419d126db0001cf0396,5c4a45dda8c31a000141a752,q20,q20,q20,5.0,1.0,1.0,,,
152,5dae25fc2e361800135fbd02,5c741cdd2af891001707e1e8,5c314de6d5fc960001d2cb93,q20,q20,q20,3.0,5.0,6.0,,,
153,5cdfb5e4b5dcb500011d0d07,5d9c8a8033801b00145a6803,5b58be8a51ac08000194fcd4,q20,q20,q20,2.0,6.0,1.0,,,
154,5d3067ad3c028b001782ab68,5be2e7e491deed00015adcb0,5c9aa9ba39138e00169a4eb6,q20,q20,q20,5.0,1.0,4.0,,,
155,5b212164cfbf200001cfb3ad,597b0c6ed573480001404b95,5c0e94f62932300001e2e0d3,q20,q20,q20,5.0,1.0,3.0,,,
156,5c4d7aa4d3a5e30001834302,5a59377facc75b00017a4337,5aad8499e1546900019aef29,q20,q20,q20,2.0,3.0,6.0,,,
157,5bafd12a70f8df0001be84a7,5dbf1f696849043c9ad53b7f,5d6048d1a57d77001e8950e1,q20,q20,q20,6.0,0.0,4.0,,,
158,5d820531b677580001847761,5d20d449ebebd10001cb2740,5db06d09b3844500159a0619,q20,q20,q20,6.0,5.0,2.0,,,
159,5d84e6c5e1adea00016d2a45,5b745e5224dc7900017e0d3e,596e6e5cd7919800014b49b8,q20,q20,q20,4.0,4.0,0.0,,,
160,5c0333c84e1b7b00016a83fd,5d540a99a620c10016640923,5b5f25f8477efe0001b05c4d,q20,q20,q20,0.0,6.0,1.0,,,
161,5c59b060c16a6a0001c09337,5d7b411b16c9af0001b42540,5dcab789be3c0f79130c7319,q20,q20,q20,6.0,5.0,6.0,,,
162,5d0a5e869b4ee500013d5575,5728fa200802f2000f3ef195,5cb08b95600ba8001213,q20,q20,q20,4.0,5.0,4.0,,,
163,5cbcd05c56524100013b19c0,5d83908c167afc00192098da,5d6e3252dfe6d10001dbe508,q20,q20,q20,0.0,5.0,4.0,,,
164,5d8896bd68b5810019745311,5d697ea28572fc000126b779,5cf9a6420a472100181f587b,q20,q20,q20,4.0,4.0,5.0,,,
165,5c976a80bfb5690001eeeb84,5b94df0a1aea7c00010a9668,5c6ae4c31b9d0e000190bacc,q20,q20,q20,6.0,0.0,5.0,,,
166,5d8125f63d05eb0001731115,5d4043f25458cb0001d164a0,5d9f841f22ef1f0014f46a8e,q20,q20,q20,6.0,5.0,0.0,,,
167,5d42d3cd0ff61e0019ff2061,5d02c8fb0b54cc0019dad435,5a81a392190420000155d6df,q20,q20,q20,0.0,6.0,3.0,,,
168,592f1045bb4ce30001bd4fba,5d19cf08a61758001a10f45d,5c1ac1c637dd01000114e36a,q20,q20,q20,5.0,1.0,3.0,,,
169,5d7df958cb6cf00001399929,5b86e638911057000112a4c0,5d97091b1787f60011e03cdf,q20,q20,q20,4.0,1.0,1.0,,,
170,5d893d3fc993870001ccd14e,5aa8890a35237b0001131ea3,5d5f97f4eea49d0019483080,q20,q20,q20,4.0,4.0,0.0,,,
171,5db29ce254945b003c8ef699,5bf70f0918430e000185be88,5d6c16f881a8ae00014d49d2,q20,q20,q20,6.0,5.0,4.0,,,
172,5c84014bd34170000141b8d6,5c862845c2ceec001719a6bd,5d7d78aeb7d4db001acb0da0,q20,q20,q20,4.0,5.0,4.0,,,
173,5ace82e135eccf0001a11c96,5c5c54c900b69200011bb9b2,5c51dd37c91d1100017760b8,q20,q20,q20,3.0,4.0,6.0,,,
174,5d1cbebd56f8cf0015425d2a,578901354a84da00014c41cf,5c82f678a4c44a001484dc00,q20,q20,q20,2.0,5.0,5.0,,,
175,5b222aff59f9620001c109cb,5c4196dae14431000107574d,5c897696146e370001e063c9,q20,q20,q20,3.0,2.0,1.0,,,
176,5c65f80affc8240001bf6b8a,5d4d038ec270cd001931da3e,5c4e7b34620ba700010c5dc6,q20,q20,q20,3.0,6.0,4.0,,,
177,5be385ba24f70e00018b0024,5c5297ba1841c80001393988,5bdf91dbb32fa800012ea282,q20,q20,q20,4.0,6.0,5.0,,,
178,5da71ab67547d30017c1970d,5d242f0f7e87460001593ce1,5cb8a8ac317b170001412c87,q20,q20,q20,4.0,2.0,5.0,,,
179,5901cf755b40770001f29ca6,5ca62555e8f5b200163ec16d,5d7f8ffae664ab001967d9d3,q20,q20,q20,2.0,0.0,5.0,,,
180,5c6244086937550001232ae6,5932e2c8b97ad00001745487,5d3873197860c8001a106e02,q20,q20,q20,5.0,5.0,6.0,,,
