,prolific_id_NONE,prolific_id_robot,prolific_id_human,question_NONE,question_robot,question_human,score_NONE,score_robot,score_human,average_over_questions_NONE,average_over_questions_robot,average_over_questions_human
38,5b212164cfbf200001cfb3ad,5d7d75f4ea2fe40001dff5a4,5d8f73849f7774001b90b23e,q20,q21,q20,5.0,6.0,0.0,,,
39,5c4d7aa4d3a5e30001834302,5c56550e54f9d30001db7f50,591a1f4800a5650001276188,q20,q21,q20,2.0,5.0,4.0,,,
40,5cd168e9f651de0015a062d2,598c282ccceb0f0001b39660,5c4a45dda8c31a000141a752,q21,q21,q20,5.0,0.0,1.0,,,
41,5ce16d99dd4e16001971d693,57f697c6733f560001b5898b,5c314de6d5fc960001d2cb93,q21,q21,q20,5.0,2.0,6.0,,,
42,5c486433929dc500011c908a,5d4551340196ac0001b914a5,5b58be8a51ac08000194fcd4,q21,q21,q20,5.0,3.0,1.0,,,
43,59ba957d3a9ab60001118fc2,5b213220809d160001a2c36d,5c9aa9ba39138e00169a4eb6,q21,q21,q20,3.0,3.0,4.0,,,
44,5d6bbd83a9d20a0001de4c75,5d07da55ac77d8001580abb4,5c955419bd4bd9001995fa47,q21,q21,q21,5.0,3.0,2.0,,,
45,5dae25fc2e361800135fbd02,,5d920df12b679a00182bbc73,q21,,q21,4.0,,1.0,,,
46,5cdfb5e4b5dcb500011d0d07,,5d9d17b575f2320016c55550,q21,,q21,1.0,,1.0,,,
47,5d3067ad3c028b001782ab68,,5cf91e3f1756e60017a30568,q21,,q21,5.0,,0.0,,,
48,5b212164cfbf200001cfb3ad,,5d9a125f1714540016a40a27,q21,,q21,3.0,,3.0,,,
49,5c4d7aa4d3a5e30001834302,,5d8f73849f7774001b90b23e,q21,,q21,2.0,,0.0,,,
50,,,591a1f4800a5650001276188,,,q21,,,4.0,,,
51,,,5c4a45dda8c31a000141a752,,,q21,,,1.0,,,
52,,,5c314de6d5fc960001d2cb93,,,q21,,,6.0,,,
53,,,5b58be8a51ac08000194fcd4,,,q21,,,1.0,,,
54,,,5c9aa9ba39138e00169a4eb6,,,q21,,,4.0,,,
